comment,likes_count,is_reply
"Wajar SM bsa lama menjabat ya mngkin gtu bsa ngasih para mereka iniii,",2,True
Betul sekali analisa nya,0,True
Nahhh cerdas mungkin gak zemua tapi bamyak oknum BANGGAR BROOO.. KOMISI X1,0,True
"Iya, jaman sm ngutang, pajak naik, tanah nganggur, rek nganggur di sita, pada diem2",0,True
"dpr bener bener membully menkeu,,,,, #rakyatbersamamupakpur",1,True
Dari gaya ngomong dpr ini seolah mmbuly pak menkeu,1,True
"Mau bayar utang negara ?? Gampang.. hilangkan dana reses DPR yg bisa mencapai 2,5 M++/tahun per anggota, kurangi lagi tunjangan anggota DPR dan jangan bebas pajakan anggota DPR. Sahkan perampasan aset koruptor dan hilangkan hak politik para koruptor Jangan korbankan rakyat yg sudah susah cari kerja malah di suruh bayar pajak ini itu",3,False
Smg p Purbaya p Prabowo sll di beri kesehatan kekuatan keselamatan,212,False
"Wkwkw sombong tapi Oon. Kenapa dia gak minta negara jual SDA ke negara2 kaya pakai harga negara2 kaya dan Rp? Sekarang yg terjadi itu SDA Indo dijual dgn harga negara miskin, pakai USD yg milik negara kaya. Maknya hutang Rp 13000 trilyun di hitung dgn nilai 1 USD = Rp 16.500. Kalau menteri Purboyo pintar, dia sdh jadi kepala bank dunia. Faktanya dia cuma jd ketua LPS",3,True
@PeterScully-x7h halah srimul spek bank dunia juga gk becus nurunin hutang. Ada turun cuman sekali tp naiknya 2x. Gua gk butuh spek spek tinggi no 1 yg paling penting jujur udah itu aja dulu,5,True
@PeterScully-x7h ydh sana km aj yg jd menterikl.mmg km pinter,1,True
Ya Mampu bayar hutang pak ..atas izin Alloh Aamiiin Aamiin Aamiin Yaa Robbal'alamiiin Yaa Alloh,2,True
@rosaida2405 hahaha Purboyo omon omon,0,True
Mentri sekarang kan baru merintis lagi karna rusak akibat Mentri yg sebelumnya mudah mudahan PK mentri sekarang kinerja lebih baik dan konsekuen,0,True
"@HotibHarahab-k7t6l justru menteri sebelumnya sdh berikan landasan yg baik. Cuma presiden sekarang di tekan Trump karena punya masa lalu gelap jadi spt sekarang. Lu tau kenapa menteri sebelumnya sdh kasih pinjakan baik? BRICS tahun lalu itu GDPnya 20% dunia, eropa 40% GDP dunia. Sekarang kebalik. BRICS kuasai 40% GDP dunia dan eropa kuasai GDP 20% dunia. USD melemah, data pemgangguran Amerika naik. Emas naik. Artinya kalau USD turun, hutang dunia termasuk Indo turun. Kalau IQ lu 70, ya gak bakal paham lah wkwkw",0,True
Kalau korupsi tidak merajalela di negara ini kita semua rakyat indonesia pasti hidup dlm kondisi makmur dan sejahtera....,114,False
"itung2ngannya darimana gak ada korupsi rakyat sejahtera? duit korupsi kalo pun diambil kembali ke negara, duitnya itu gak dikasih ke elu. kaya atau miskin itu dari usaha diri lu sendiri bukan dari orang lain. kerja makanya. kerja yang hasil duitnya banyak, baru lu bisa sejahtera.",1,True
"@m1t6w ya gw setuju mau kaya usaha sendiri, tapi masalahnya rakyat kecil yg terbatas aksesnya sebagai rakyat Indonesia yg bisa dibilang kaya akan SDA, seharusnya bisa dapet kesejahteraan justru harus lebih menderita karna para wakil rakyatnya korupsi. bisa aja dana yg dikorup itu dibikin program pendidikan gratis, pembukaan lapangan kerja dll yg bisa membantu akses kesejahteraan buat rakyat yg kesulitan,tapi faktanya kan engga dinikmati rakyat diseluruh kalangan jadilah ketimpangan. itu yg jadi permasalahan ekonominya mas. gimana mau rakyatnya sejahtera sedangkan rakyat kesulitan gaada solusi dari mereka yg mewakilkan.",0,True
"@m1t6w Kalau keuangan negara di kelola dengan benar Lu ga akan repot2 cari kerja Lagi, Karena pembangunan Tepat sasaran Lapangan Kerja melimpah. Liat noh Bulgaria, Luksemburg Nganggur Aja di Gaji pemerintah saking kayanya Negara. Menganggur di Negara Maju itu masuknya Udah HOBI, mereka nganggur Tapi punya pasif income, jadi masih bisa idup, akhirnya bikin usaha dari Hobi, jadi lapangan kerja muter terus gitu pokoknya. Baca Sejarah Dari Jaman Mesir Kuno - sampe terakhir Ottoman Turki masalah Terbesar yang menghancurkan mereka apa? KORUPSI. Korupsi itu Luas maknanya bukan cuma Nyolong duit doang. Kalau otak lu ga sampai ya maaf kita ga nyambung.",1,True
@m1t6w sekola nya smpe mnaa bang,0,True
"Kalo tidak ada korupsi di negeri ini,, negara mampu menggaji rakyat ..",0,True
️,0,True
"Saya yakin sama pak Mentri Purbaya,bukan sombong tapi menteri ini optimis,harus kita dukung..",979,False
Lah omong apa dpr,7,True
'Suruh anggota dpr yg bayar....,13,True
Enak jd anggota dpt duit lancar gak perlu kerja keras.....jd menteri blm se bulan sdh di recoki macam macam..,17,True
Karakternya..begitu,3,True
"Hukum Ekonomi = Masuk hrs lebih besar daripada uang keluar, selama negara tidak lakukan efisiensi seluruh pihak jajaran, negara ga bakal punya uang utk bayar hutang 1300T. Di Australia pajak bisa Refund ke rakyat, indo Konoha ga ada refund tapi masih belum bisa bayar hutang, malah membesar... Purba ini org sombong 6% ga bakal lah...",4,True
Mnding sombong drpd pesimis,3,True
"bayarnya gimana? pajak di naikan emang mau gimana lagi, mereka kan bodoh semua ya solusinya cuma pajak naik",1,True
"Saya memperdiksi ... seperti nya pak menteri melihat celah.. untuk meningkatkan keuangan.... Tetapi saya paham .. mereka2 takut ga kebagian jatah,,,, sungguh2 harus di benahi jajaran pemerintah kita",10,True
Saya dukung semangat dan optimisme Pak Purbaya... ini waktunya membuktikan bahwa Pak Purbaya hebat dan lebih baik dari menteri keuangan sebelumnya,0,True
SEMOGA SAJA️ BILA HANYA SANDIWARA TUNGGU SAJA AKIBATNYA️ JANGAN TERULANG SEPERTI NEGARA NEPAL️ DAN SEMOGA MAYORITAS TIDAK DAPAT DI TIPU2 OLEH MEREKA️,1,True
S3 menjelaskan ke anak Lulusan SMA,0,True
Mereka untuk rakyat atau bukan,1,True
@JalanBulan kerjaannya DPR tuh nyuruh Menkeu naikin pajak. pdhl solusinya ga cuman itu,1,True
"Menghentikan Rapat, sudah merasa kalau pak Menteri hebat dan optimis bersama wamen nya",0,True
@tuberkonstruksi2072 pak purba juga ga bakal sombong kalo ga punya pengalaman pak. Bapak ngerti ga yg disampaikan sama pak menteri purbaya? paham ga,0,True
@JalanBulan kata pak menkeu ga ada pajak pajak apapun setelah ini. denger ga wawancara lngkapnya.,0,True
Hrus nya hutang 1300 trlyun itu yg diminta pertanggungjawaban adalah pemimpin sebelumnya..atau ga pemimpin sebelumnya bisa menjelaskan sdah brapa bnyak uang yg sdah dicapai sampai terkhir masa jabatannya..jadi pemimpin yg baru hnya mempertanggung jwabkan sisa kekurangnnya,0,True
Semoga amanah kerja untuk rakyat ....tp dia prnh dibawah Jokowi ....,0,True
Mentri perempuan itulah yg setujui DPR karena menguntungkan mereka. Rakyat di cekik dgn semuanya di pajaki.. Semangat pak Purbaya kami mendukung bapak,0,False
"DPR Ngomongin soal utang, Emang elu yg nanggung utang itu, Lu hidup juga dari duit kami rakyat,dan yg bayar hutang itu kami rakyat.",213,False
"Apa salahnya itu dibahas brokn itu tugasnya...nnti nggak di bahas bnyak bacot lgi,",4,True
"DPR pun bayar pajak blog.. Dia kan kalo ga kerja, warga biasa.. Semua warga bahkan presiden pun tidak bebas pajak.. Dan bisa jadi pajak dia lebih besar dari pajak elu..",1,True
@Manual.winder pajak anggota dewan itu di tanggung apbn,11,True
"@Manual.winder blooogggg pajak mereka di tanggung bro, kita gaji mereka + pajak dari gaji mereka pake duit kita jugaa",11,True
Mereka bebas PPN,4,True
Udah tau negara utang gede mereka mereka minta tunjangan gede kan gak masuk logika memang DPR ini gak guna,5,True
@Manual.winder sejak kapan DPR bayar pajak,5,True
Dpr bebas ppn seumur hidup wokookoookkj,2,True
"@Manual.winder Lawak, DPR yang nanggung pajaknya negara, negara uang dari mana kalau bukan dari rakyat. Tolong itu belajar lagi aliran dana rakyat itu kemana",4,True
@Manual.winder blo09 bloo0099 .... udh ngatain salah pula,4,True
Suka,0,True
@Manual.winder klo gw sih malu,2,True
@Manual.winder sejak kapan mereka bayar pajak ??? Pajak penghasilan mereka yg diluar DPR pun ditanggung rakyat !!!,4,True
"@Manual.winder udah goblog goblogin orang lu yg terang terangan ngebuka ke goblogan diri sendiri ,",4,True
@Manual.winder kata siapa dpr bayar pajak .pajak nya di tanggung pemerintah bro,4,True
@Manual.winder DPR ga bayar pajak kalieeeee. Udah gitu gaji bejibun,3,True
"Itulah Tugas mreka....makanya dri AWAL pemilihan kita2 RAKYAT yg slah, tdk memilih CALON2 dgn ETIKABILITAS, INTELEKTUAL tpi kita memilih berapa isi amplop nya(memilih karna di DATA)",1,True
@Manual.winder masa sihh.. belajar lg yg pintar lu blog..,2,True
@Manual.winder pajak anggota DPR di bayarin APBN kerja tidur 5 tahun dapet pensiunan sampe modar.,2,True
@Manual.winder bukannya dpr gak bayar pajak ya? kan rinciannya pernah di terbitkan dan pajaknya di bayarin negara,1,True
"@Manual.winder yg dikatain ""blogg"" sapa kalo gini??? Pajak anggota DPR kan ditanggung negara pakkk",2,True
"@Manual.winder gue kira udah 2 hari bakalan di hapus, komentar kayak gini belum di hapus juga",1,True
Hahaha LOL,0,True
@Manual.winder kocak lu,0,True
"Kalian kan dapat amplop 100 RB, buat coblos mereka, rasakan akibatnya.",1,True
Jgn dengar kan anggota DPR DPR penghalang bagi masarakat,287,False
"harus seperti nepal keknya mereka ini, jangan ke sungai, ke laut langsung",7,True
"Kata anggota dewan pengangguran turun 2 %, bisakah dewan buktikan ?",2,True
Mantap lah pak purbaya,0,True
DPR. DEWAN PERWAKILAN PARTAI DL,0,True
Berapa byk yg di korupsi anggota dewan dari utang tsb.,0,True
Ganti air minum wakil rakyat dengan air kemasan yang biasa diminum rakyatnya,58,False
Ganti air conberan,0,True
Pakai air aki aja biar lebih pintar yg nantinya ganti,0,True
"Penomena besar di negeri ini pejabat nguntangin negara ini dgn jiwa berkobar tp lupa utk bayar hutang,miris negara dan rakyat tetap miskin",1,False
"Baru tau kita trnyata kemampuan yg katanya wakil rakyat itu hnya sgitu,sungguh rakyat lagi yg disengsarakan, slmt bertugas p.menkeu kmi ingin gebrakanmu, rakyat percaya pd mu.",53,False
itu pertanyaan mahasiswa kepada dosennya,0,True
"Timah korupsi 300T, Pertamina 900T, perampasan hasil korupsi ga di jalankan, giliran bayar utang ribut",57,False
"Yang lebih bingung lagi, negara ini punya SDA yang luar biasa banyak, seperti nikel, batu bara, barang barang tambang, dll, tapi pemasukan pendapatan negara malah lebih besar dari pajak yang ditangguhkan ke rakyat. Sungguh membangongkan",1,True
Itu kecil yang 3000T ??,0,True
"Mantapp pak mentri purbaya lanjutkann,, anda membawa angin segar di kementrian yang carut marut.",189,False
Kami rakyat Indonesia dukung Bpk mentri purbaya apapun yang penting utamakan kepentingan rakyat kecil,0,False
Menteri yang optimis harus kita dukung.,47,False
"Sok jadi pembela rakyat ,rakyat sudah muak dengan dagelan mu , anggota DPR rakus",207,False
SETUJUUU... BETUL SEKALI..,4,True
Miskinkan koruptor untuk bayar utang negara,1,True
Gasss...,0,True
DPR ingin dijadikan seperti Nepal barulah mereka sadar,5,True
Masih sok merasa punya otak mereka,0,True
Dpr penghisap dana rakyat,0,True
"Ayo lurr....kita doakan bareng2 semoga beliau bisa bawa ekonomi nasional kita jd lebih baik, ...... aamiin",153,False
Amin,0,True
Aamiin,0,True
aamiin,0,True
Aamiin ya rabbal 'alamin,0,True
Aamiiin,0,True
Aamiiinn ya ALLAH,0,True
Aamiin YRA,0,True
Amiiinn,0,True
Aaamien,0,True
BarakAllahu pak Purbaya Aamiin YRA,0,True
Aamiin...aamiin....aamin yaa robal alamin,0,True
"Menteri Purbaya memberikan pencerahan kepada rakyat Indonesia. Sehingga rakyat lebih percaya kepada beliau. Ada Purbaya, sy suka mengikuti nya. Utk mendapatkan informasi dari Beliau.",0,False
Jangan hiraukan DPR. ..DPR kerjanya gak becs. Habisn uang rakyat,136,False
"udh tau Hutang mau jatuh tempo, lu malah naikin tunjangan sial.",1000,False
Emg taii sh,54,True
Paraaaah,18,True
Maruk...,12,True
"bner pada joged2 gila pdhal tunjgan naik ksmpakatan bersama hruse mreka nolak gk mau buat byar hutang sja, pajak rakyat jng di naikkn kn bgtuu",34,True
"Iya bener, kocak emang",5,True
"Betul, mikir coba kalian orang DPR",12,True
Emang itu sih vampir semua.,8,True
"Dia tanya-tanya , karena takut gaji & tunjangan DPR dipotong. Sewaktu Bu Sri menjabat , kan mereka sudah pasti akan mendapatkan gaji & tunjangan yang sangat fantastis, maka itu mereka tidak tanya-tanya ke Bu Sri.",23,True
Mereka yg seharusnya dikatakan beban negara,27,True
Hahaha,0,True
Anggota sibahlul,2,True
Smg diAdili si ( mukidi bin mulyono ) yg menyengsarakan rakyat,4,True
krjnya DPR cuma ngobrolin masalah bukan nyelesaiin masalah.,15,True
"Dan anehnya kenapa ke menteri yg kemaren gk ngomong gitu?? Udah tau punya hutang segunung, malah naikin tunjangan diri sendiri kocak bet dah sok paling kritis padahal kerjaan sndiri gk ada beresnya",12,True
Ngk tau malu,3,True
"2 hari sblm Mulyono turun diA yg mengesahkannya,,ributnya jmn Prabowo,,mahasiswa jmn Jokowi begitu hancurnya tp mereka diam knp skrng Prabowo yg memihak kerakyat mlh didemo si mahasiswa",2,True
Beban negara yang sesungguhnya,1,True
Iya lagi..,0,True
KASIAN NIAT HATI INGIN MEMPERMALUKAN MENTRI BARU MALAH BUKA AIB SENDIRI,7,True
"Sri yg minta utangan,DPR yg setujui mereka ini penyakitnyaa waktu mau bayar teriak2 terus sedot rakyat",3,True
Kocak memang jangan sampai rakyat marah kehilangan kesabaran sampai di telanjangi pake kolor doang gara2 maruk apalagi korup,4,True
Bner juga,1,True
Itulah hebatnya srimulyani,1,True
Solusi : bikin surat utang baru .,1,True
Dari DPR cuma nyari celah buat ngutil,4,True
Harapannya cerah sekali buat indonesia kalo anggota DPR gaji THP nya sama kaya rakyat.. cukuplah UMR,4,True
Spemikiran. Kan munafik itu namanya,1,True
Majal,1,True
Anda memang cerdas,0,True
Mau sampe berbusa juga dpr mah udah sampah dihadapan rakyat,4,True
@SayaMuda-q7g mahasiwa juga ada yang mingkem dpt jajan dijaman mulyono,2,True
"Utang Negera bisa lunas klw gaji, tunjangan, dan dana Pensiun para Anggota DPR, di kurangi buat bayar hutang... Tp mereka masih serakah, penting perut mereka kenyang..bicara kyk gini hanya klise, seolah2 Hakim yg suka menghakimi para menteri dan GK pernah kasih solusi...semua orang pasti bisa klw cuma menghakimi",2,True
DPR Nepal...,1,True
Harap maklum bos. Bandit mana ada ngaku,0,True
@veriyawan4745 woy ini indonesia catat,0,True
masuk akal gak sih. kenapa Sri Mulyani mundur... ternyata sudah tanggalnya di tagih utang,1,True
"Logika nya emang ga dipake, mrk katanya ber ilmu tapi dr semua hal yg terjadi di DPR seperti mrk gak punya otak.",0,True
"Sebenarnya tidak tidak perduli utang negara, karena ada kamera jadi pura"" kerja",0,True
"Coba di prank ganti,...utang sudah banyak DPR-RI minta di naikan tunjangan... DPR-RI kok kayak wartawan",0,True
Emang udah gak waras DPR,0,True
Lu tau apa sih.... Udah diem aja liat kerjanya aja...,0,True
"Kocak BPK Ini,,,Ya Pasti Mampu,,,Asal Ada Kemauan Dan Kemampuan Untuk Kelolah Yang Baik,,,Kalau Tunjangan bapak 2T Setahun Ya Nggak Bisa pak,,,Jadi Tolong Untuk Diperbaiki Disegala lini",0,True
DPR ga ada membantu nya,0,True
emng negara korup systemnya korup. negara kalu tidak mmpu bayar utang jadi negara bangkrut,0,True
"Waktu sri mulyani jadi menteri ada kha dia bahas masalah ini,kenapa sdh terganti baru dibahas,gk ada otak emang ini dpr",1,True
"pertumbuhan ekonominya oligarki kali ya ? yg kaya raya dan tajir segelintir org sedangkn yg miskin dg pendptn rendah bejibun mk tdk bs dijadikan indikator pertumbuhan naik...udah tahu beban negara lg terseok2 dn hutang LN bejibun dn APBN defisit eeeh gaji, tunjangan dll pejabat naik...kocak",2,True
Klw udah tau utang negara bnyak maka DPR juga aktif dong protes presiden tuk meramping kan kabinet nya dan tunda dulu kenaikan2 gaji dan tunjangan para pejabat.... sok protes tapi ngemplang duit rakyat hoby banget,2,True
Malah bikin program triliunan,0,True
Anj,0,True
Gayanya sok tanggung jawab ujungnya bikin kesepakatan sana sini untuk kepentingan pribadi semoga pada insyaf,1,True
Bongkar habis dana dari BI yg disebar ke anggota DPR RI. Dewan Perampok Rakyat,0,True
anj emang ... negara lawak,0,True
Anggota DPR munafik. Sdh tau rakyat susah mau utang demi tnjangn dpr,0,True
"Secara tidak langsung bapak DPR ini blunderrrr.... Bingung dan bertanya"" kemampuan bayar utang negara, tp gaji naik joget""... Bapak sehat ?",0,True
emang t41!!!!,0,True
Pada dasarnya dpr kayaknya ga bakal ngurusin utang indonesia sih. Penting bagi mereka mah absen doang,0,True
Tahu persoalan banyak..eh tapi DPR minta naik tunjangan..kerja juga tidak nyata...aneeeehh,0,True
@wadahfrans6693 Aslinya kenaikan Tunjangan itu di teken pas era Jokowi di akhir masa jabatanya.,0,True
Tong kosong..,0,True
Hahaha Daaamn what the fck..,0,True
"he Tunjangan DPR NAIK ITU YANG MEMUTUSKAN JOKOWI,, 2 hari menjelang kekuasaannya berakhir,,, pada nggak ngerti,, kalau mau marah bukan PADA DPR HARUSNYA,,, bukan saya membela DPR,,, DPR TINGGAL TERIMA SAJA",0,True
anj emang udah tau utang banyak malaj yang digedein gaji dan tunjangan naik terus,0,True
Budaya malu sudah langka di nusantara.,0,True
mereka malah mikirin tunjangan aneh memang dpr ini,0,True
sengaja sm yang dulu,0,True
Minta Kya nepal kayae memang,1,True
"Dpr model apa, ada orang bicara malah di stop, beban negara sesungguhnya adalah dpr",1,True
Emang ga guna dpr beban negara,0,True
Bener jg,0,True
Kocakkkkk sudah tau mau jatuh tempo malah naiakin gaji dpr . Mang lawak semua ini dpr kerjanya . Kenapa ga dr kmrn2 tanyakan itu ke bu sriii . Kmrn perasaan kmrn adem ayemmm,1,True
Iya yah,0,True
Bukan mau tapi udah jatuh tempo,0,True
"hahaha..mereka bener2 ga tau malu, udah gitu masih pake nanya lagi",0,True
"Ini anggota DPR. Kemana aja dari dulu tau ada utang , malah naikin tunjangan.",0,True
"wkwk kayak gitu ga mau di reshuffle, menuju kegelapan",0,True
Emang bangzzaaaad...,0,True
Memang kampret lurr,0,True
ho'oh....,0,True
"komentar lu paling fenomenal menurut gw_ gw bayangin ngomong gitu pas di tongkrongan.,.. amazing_",0,True
Pix DPR assu,0,True
Dewan cari celah buat ngutil dr utangan,0,True
Ngemplang dulu yang penting rakyat bisa hidup.,0,True
Keren dan cerdas pak menteri ...klo dulu TDK pernah Menkeu nya jelaskan sedetail ini,69,False
"makanya dipotong bang,supaya detilnya rakyat gak tau",2,True
"Betul, si sri gk pernah menjelaskan tiba tiba pajek naek.",1,True
"Usul, panggil saja pengusaha seluruh Indonesia terutama yg punya usaha di pertambangan baik batu bara sampai batu akik,dari minyak bumi sampai minyak urut, ini serius, untuk membayar hutang negara ini lalu berikan mereka perilaku yg sebaik baiknya kita anggap pahlawan juga.",0,True
Pangkas tunjangan anggota Dpr untuk bayar utang negara DAN sahkan undang2 perampasan aset JANGAN SAMPE rakyat sendiri yg rampas aset Dewan,3,False
Semoga pak PURBAYA menjadi Menteri AMANAH di Indonesia. LIKE JIKA KALIAN SETUJU.,220,False
Gw tdnya hopeful sama dia... sampai Tempo nginfo klo dia 'orgnya Luhut' ah sudahlah,0,True
Sebelom ... Semudah Podoh waeh!,0,True
"Baru kaga usah ha hoh ha hoh kalian. Liat aja 5 th kedepan bisa apa dia, bisa ngrubah apa aja dia, dan bisa enggi menyelamatkan keuangan negara yang udah di ambang kehancuran ini",0,True
@AAS_DONGHUA haha gua jg yakin lu 5 tahun kedepan ga bisa apa apa. Karena dalam hal apapun hidup mu selalu pesimis.,0,True
wkwkwkw....mulyani jg dulu begitu,0,True
DPR tak akan mampu mencapai kemampuan pikiran dan kecerdasan pak MENTRI PURBAYA 🫰,35,False
"Jawabannya hanya 1, stop korupsi, sahkan RUU perampasan aset yang sudah di korupsi. Utang lunas dan negara maju rakyat makmur",317,False
ruu perampasan aset juga bisa merampas semua aset milik kamu,7,True
"Uunya gimana isinya, klo disalahgunakan bisa bahaya ga, blm di uji publik jgn main di sahkan",2,True
@INDONKONOHAKORUPSI yah kalo korupsi,1,True
@ImOkayYourOkay gak korupsi lu di tuduh korupsi,3,True
korupsi itu per tahun 2024 itu 300 triliun,1,True
"@INDONKONOHAKORUPSI lu punya pikiran kaga, maksudnya perampasan aset buat para koruptor yg udah terbukti melakukan tipikor.",9,True
@INDONKONOHAKORUPSI uu untuk para koruptor ...,1,True
"Aparat penegak hukumnya apa sdh dipastikan berintegritas tinggi,gak mau suap ,nego kasus dan independent tanpa tekanan,gak tebang pilih,bebas kriminalisasi nangkap siplester yg sdh terpidana saja belum bisa",0,True
Negara maju tapi rakyat nya susah gajih tetep 4 juta...,2,True
Transparansi jawabannya,0,True
stop makelar proyek di dpr,1,True
"Negara maju kaya SDA tapi pengangguran masih banyak,PHK dimana² belum gitu udah dipajakin ini&itu sama aja",0,True
SALAH BRO. singkirkan manusia manusia geng solo.,2,True
@ImOkayYourOkay terbukti oleh keputusan pengadilan ya,0,True
"Tunjangan anggota dewan distop untuk beberapa waktu ...guna menutup hutang beres,piknik piknik keluarnegeri ditunda selama hutangnya belum lunas",0,True
Apaan sih ga nyambung lu,0,True
"@totorachmadi0 iya era Mulyono memang paling bar2 korupsinya gila2 padahal cuman 10 tahun memimpin, bukan hanya korup, tp terjadi kerusakan disegala sendi bangsa termasuk pendidikan, jg kerusakan alam akibat tambang2 ilegal",0,True
Betul jadikan negara dengan sila ke 5 saja dijadikan negara sosial,0,True
"@INDONKONOHAKORUPSI Gak lah. Yang disita hanya aset hasil korupsi dan penghasilan yang mencurigakan, kalau hasil sendiri terbukti penghasilannya benar tetap aman.",0,True
"@INDONKONOHAKORUPSI serius dapat info dari mana, gw baru ngeh ini bisa jadi bumerang juga buat rakyat jadi korban tuduh",0,True
bang pernah kena tilang isilop gak di jalan?? pernah minta damai gak dengan isilop? nah kalau pernah itu kolusi namanya suap masuknya dan bisa kena juga yang nyuap isilop di jalan karena tilang pasal perampasab aset ini..jadi emang RUU tipikor harus tegas tapi juga jangan jadi nantinya di salah gunakan untuk merampas harta rakyat kecil.. kalau perilaku damai di jalan ini bisa2 kena perampasan aset dan kendaraan kita di rampas begitu saja karena suap menyuap itu.,1,True
Apakah anggota dpr pernah merasakan gak punya uang seperti rakyat kecil.,0,True
"duh kita rakyat kecil , urus dulu dech yang masih terobos busway, yang masih lawan arah , yang masih parkir sembarangan karna cuman ""sebentar"" urus dulu yang suka terobos lampu merah , suka minta pungli para supir , urus dulu yg suka minta pungli buat ini itu di sekita kita, KALAU SEMUA SUDAH BENER DAN BAGUS, nanti calon2 DPR juga bakal bagus, karena RAKYATNYA SUDAH BAGUS DAN PATUH ATURAN... jangan anggap remeh, hal kecil dan sepele kalo trus2 menerus dilakukan akan jadi kebiasaasan , kalo dari kecil dan miskin udah sering maling duit,maling fasilitas gedeenya bakal jujur dan patuh aturan?",0,True
"halah, apa sih yg ga dikorup di negara ini. ampe kemenag aja ada berita korupsinya",0,True
Perampasan aset dikira hartanya di ambil semua mungkin,0,True
Stop korupsi dari atas sampai bawah Stop judol,0,True
Jalan keluar bayqrvutang negara dan menaikan pertumbuhan ekonomi nasional : 1. Sahkan UU peramlasan aset hasil KORUPSI milik KORUPTOR. 2. Hilangkan tunjangan anggota DPR yang selangit. 3. Hilangkan program pensiunan anggota DPR 4. Cegah dan basmi korupsi sampai akar akarnya.,0,False
"Kog tanya saya wong saya baru 2 hari ndak tau apa apa, coba tanya kepada beliau yang lempar hutang sembunyi wajah",142,False
Sama yg dulu ga segarang ini ada apa Pak anggota dewan,13,True
lah nda tau kok nanya saya . . . ah moment,3,True
"Ternyata yg membuat negara ini menjdi mundur adalah dpr,buktinya,mentri bru mnjabat udah di olok2 sperti itu,pdahal dpr tau itu ksalahan mntri yg lama,",12,True
Kalau yang dulu sama-sama nikmatin kayaknya ya,6,True
Mantan pandai menservis tunjangan dpr,6,True
Hahahah diingetin lagi,1,True
Bahasa2 template termul...,3,True
Udah tahu angka kemiskinan tinggi terus phk masal di mana-mana tapi giliran tunjangan DPR minta dinaikkan memang tidak punya empati sekali sama rakyat kecil,48,False
"ANGGOTA DPR PERTANYAAN NYA NGGAK MUTU , CARI CARI KESALAHAN ORG.",61,False
"Biar keliatan kerja, pertanyaan repetisi mulu, aksi gak ada. Sampai sekarang masih nanya? Gmn cara bayar utangnya? Mampu gak? Dari dulu ngapain jir.",5,True
Terus di baik2in? Di puji2? Tau fungsi DPR ga sih kelen ini? Apa pemerintahan jaman jokowi membuat kalian jadi lupa tugas DPR?,1,True
Iya Carmuk,0,True
Pertanyaannya kaya seolah ngerti tapi cuman 1/4 doank. 3/4 nya lg ngga ngerti blas soal mengelola uang negara tapi pokoknya nanya ah: lha hutang hayo gimana hutang?,0,True
Betulll,0,True
Koruptor mulai ketakutan,68,False
DPR tukang ngemis uang rakyat,4,True
"Pasti bang ketar ketir kan mentri keuangan nya bukan sri mulyani lagi, pada DPR enak karna pajak pajak dinaikkan ama dia tapi sama bapak mentri keuangan ini beda",3,True
Para*,0,True
yg sangat aneh. kenapa menteri baru yg di tnya mampukah bayar hutang yg ktuh tempo..?? waktu Sri Mulyani DPR kmna saja. kenapa GK ditanya,110,False
"Mentri baru kayak ""kejatuhan"" durian runtuh....bkn makan duriannya tp sdh terluka krn kena durinya...tanyakan ke mentri yg bikin hutang lah....Gmn sih orang2 DPR ini...ga bisa mikir mereka tuh.",22,True
Lebih aneh lagi fraksi PDIP yang ngutang Jokowi dari PDIP 10 tahun PDIP nanyain ga yah,17,True
Krn saat Sri mulyani Menkeu DPR hujan duit JD ademmmmm,22,True
Sekalinya jadi mentri di bebani dengan hutang segitu banyaknya .,6,True
Nama nya juga DPR pura2x gila pura2x lupa,13,True
"Kalau tau utang banyak, knpa gk dari dulu diingatkan pd menteri sebelumnya, apa pertanyaan ini utk ngeles menteri yg baru?",8,True
"10 tahun ke belakang banyak buzzer yang ngomong ""gak papa hutang banyak yang penting buat pembangunan"" Gak taunya utang segitu banyak juga di korupsi yang nilainya juga trilyunan,trus yang diperas buat bayar utangnya rakyat kecil",8,True
"Setelah ditinggalkan hutang langsung designed mantap tapi yg ditanya yg gantiin bisa bayar apa gak jos, ada yg nanya pdip kemana...?",0,True
"Si botak julid mulai dr awal bahas si bapak viral,",2,True
Blum masuk 1 Minggu udah di tanya hutang jatuh tempo anda waras . Tanya itu dulu sebelum di ganti,5,True
@FathurrohmanAlFarrukh Coba kalau rakyat dihujani duit...pasti rakyat mempertahankan dia.,0,True
@TriSugianto-yc2cg Ya bukan ngeles tp sebagai mentri baru tentu dia berupaya memperbaiki kesalahan kebijaksanaan mentri yg terdahulu...dia justru dpt warisan masalah kok...,0,True
Harusnya sebelum hutang sudah ditanya apakah mampu untuk membayar hutang,0,True
Tanya tuh bu sri.,1,True
Nggak jelas DPR,3,True
Pada kesirep..kinerja menkue sebelumnya padahal utang menjerat,0,True
Emang lu mantau setiap rapat? Nonton video ini doang terus bikin kesimpulan..,0,True
"Dpr aneh dan begoooo ...k apakah bisa bayar utang edaannn lha sing mangan sebagian duite genah anda anda pak tuek, gaji 5 juta lain lain sampai miliaran emang kita gak tau oalah plonga plongo plonga plongo Saya pribadi berharap menkeu yang baru ini bisa sesuai target. Amin",2,True
Sri mulyani yg bbyk utang mentri baru yg dtnyk,0,True
Ckckckck....ternyata bgini kualitas wakil rakyat negri ini .miris ....,0,True
